,groundSteering,timestamp,angularVelocityX,angularVelocityY,angularVelocityZ
10099,-0.0,2020-03-18 14:57:49,37.41455,-6.774902,-0.5493164
10101,-0.0,2020-03-18 14:57:49,15.93018,-3.417969,-9.887695
10102,-0.0,2020-03-18 14:57:49,-1.403809,-3.173828,-14.64844
10103,-0.0,2020-03-18 14:57:49,-0.6103516,4.638672,-6.835938
10105,-0.0,2020-03-18 14:57:49,4.638672,-9.521484,-2.197266
10106,-0.0,2020-03-18 14:57:49,12.75635,7.93457,-2.01416
10107,-0.0,2020-03-18 14:57:49,-9.521484,4.516602,-3.723145
10108,-0.0,2020-03-18 14:57:49,-0.6713867,21.66748,-0.6713867
10091,-0.0,2020-03-18 14:57:49,-0.6713867,21.66748,-0.6713867
10109,-0.0,2020-03-18 14:57:49,9.765625,-6.164551,0.2441406
10100,-0.0,2020-03-18 14:57:49,7.446289,-45.34912,-10.62012
10104,-0.0,2020-03-18 14:57:49,2.624512,-11.59668,0.06103516
10081,-0.0,2020-03-18 14:57:49,-24.04785,-0.793457,-10.13184
10089,-0.0,2020-03-18 14:57:49,12.75635,7.93457,-2.01416
10110,-0.0,2020-03-18 14:57:49,0.9765625,1.525879,-7.873535
10071,-0.0,2020-03-18 14:57:49,4.638672,-9.521484,-2.197266
10072,-0.0,2020-03-18 14:57:49,12.75635,7.93457,-2.01416
10073,-0.0,2020-03-18 14:57:49,-9.521484,4.516602,-3.723145
10074,-0.0,2020-03-18 14:57:49,-0.6713867,21.66748,-0.6713867
10075,-0.0,2020-03-18 14:57:49,9.765625,-6.164551,0.2441406
10076,-0.0,2020-03-18 14:57:49,0.9765625,1.525879,-7.873535
10077,-0.0,2020-03-18 14:57:49,5.859375,-0.4882812,-3.051758
10090,-0.0,2020-03-18 14:57:49,-9.521484,4.516602,-3.723145
10078,-0.0,2020-03-18 14:57:49,-12.57324,23.92578,-6.103516
10080,-0.0,2020-03-18 14:57:49,2.13623,13.85498,-10.19287
10082,-0.0,2020-03-18 14:57:49,37.41455,-6.774902,-0.5493164
10083,-0.0,2020-03-18 14:57:49,7.446289,-45.34912,-10.62012
10084,-0.0,2020-03-18 14:57:49,15.93018,-3.417969,-9.887695
10085,-0.0,2020-03-18 14:57:49,-1.403809,-3.173828,-14.64844
10086,-0.0,2020-03-18 14:57:49,-0.6103516,4.638672,-6.835938
10087,-0.0,2020-03-18 14:57:49,2.624512,-11.59668,0.06103516
10088,-0.0,2020-03-18 14:57:49,4.638672,-9.521484,-2.197266
10079,-0.0,2020-03-18 14:57:49,-0.2441406,3.479004,-7.202148
10111,-0.0,2020-03-18 14:57:49,5.859375,-0.4882812,-3.051758
10133,-0.2249195,2020-03-18 14:57:49,37.41455,-6.774902,-0.5493164
10113,-0.0,2020-03-18 14:57:49,-0.2441406,3.479004,-7.202148
10136,-0.2249195,2020-03-18 14:57:49,-1.403809,-3.173828,-14.64844
10137,-0.1799285,2020-03-18 14:57:49,-0.6103516,4.638672,-6.835938
10138,-0.1799285,2020-03-18 14:57:49,2.624512,-11.59668,0.06103516
10139,-0.1799285,2020-03-18 14:57:49,4.638672,-9.521484,-2.197266
10140,-0.1799285,2020-03-18 14:57:49,12.75635,7.93457,-2.01416
10141,-0.1799285,2020-03-18 14:57:49,-9.521484,4.516602,-3.723145
10142,-0.1799285,2020-03-18 14:57:49,-0.6713867,21.66748,-0.6713867
10143,-0.1799285,2020-03-18 14:57:49,9.765625,-6.164551,0.2441406
10135,-0.2249195,2020-03-18 14:57:49,15.93018,-3.417969,-9.887695
10144,-0.1799285,2020-03-18 14:57:49,0.9765625,1.525879,-7.873535
10146,-0.1799285,2020-03-18 14:57:49,-12.57324,23.92578,-6.103516
10147,-0.1799285,2020-03-18 14:57:49,-0.2441406,3.479004,-7.202148
10148,-0.1799285,2020-03-18 14:57:49,2.13623,13.85498,-10.19287
10149,-0.1799285,2020-03-18 14:57:49,-24.04785,-0.793457,-10.13184
10150,-0.1799285,2020-03-18 14:57:49,37.41455,-6.774902,-0.5493164
10151,-0.1799285,2020-03-18 14:57:49,7.446289,-45.34912,-10.62012
10152,-0.1799285,2020-03-18 14:57:49,15.93018,-3.417969,-9.887695
10070,-0.0,2020-03-18 14:57:49,2.624512,-11.59668,0.06103516
10145,-0.1799285,2020-03-18 14:57:49,5.859375,-0.4882812,-3.051758
10112,-0.0,2020-03-18 14:57:49,-12.57324,23.92578,-6.103516
10134,-0.2249195,2020-03-18 14:57:49,7.446289,-45.34912,-10.62012
10131,-0.2249195,2020-03-18 14:57:49,2.13623,13.85498,-10.19287
10114,-0.0,2020-03-18 14:57:49,2.13623,13.85498,-10.19287
10115,-0.0,2020-03-18 14:57:49,-24.04785,-0.793457,-10.13184
10116,-0.0,2020-03-18 14:57:49,37.41455,-6.774902,-0.5493164
10117,-0.0,2020-03-18 14:57:49,7.446289,-45.34912,-10.62012
10118,-0.0,2020-03-18 14:57:49,15.93018,-3.417969,-9.887695
10119,-0.0,2020-03-18 14:57:49,-1.403809,-3.173828,-14.64844
10120,-0.2249195,2020-03-18 14:57:49,-0.6103516,4.638672,-6.835938
10121,-0.2249195,2020-03-18 14:57:49,2.624512,-11.59668,0.06103516
10132,-0.2249195,2020-03-18 14:57:49,-24.04785,-0.793457,-10.13184
10153,-0.1799285,2020-03-18 14:57:49,-1.403809,-3.173828,-14.64844
10123,-0.2249195,2020-03-18 14:57:49,12.75635,7.93457,-2.01416
10124,-0.2249195,2020-03-18 14:57:49,-9.521484,4.516602,-3.723145
10125,-0.2249195,2020-03-18 14:57:49,-0.6713867,21.66748,-0.6713867
10126,-0.2249195,2020-03-18 14:57:49,9.765625,-6.164551,0.2441406
10127,-0.2249195,2020-03-18 14:57:49,0.9765625,1.525879,-7.873535
10128,-0.2249195,2020-03-18 14:57:49,5.859375,-0.4882812,-3.051758
10129,-0.2249195,2020-03-18 14:57:49,-12.57324,23.92578,-6.103516
10130,-0.2249195,2020-03-18 14:57:49,-0.2441406,3.479004,-7.202148
10122,-0.2249195,2020-03-18 14:57:49,4.638672,-9.521484,-2.197266
10069,-0.0,2020-03-18 14:57:49,-0.6103516,4.638672,-6.835938
10015,-0.0,2020-03-18 14:57:49,7.446289,-45.34912,-10.62012
10067,-0.0,2020-03-18 14:57:49,15.93018,-3.417969,-9.887695
10006,-0.0,2020-03-18 14:57:49,-0.6713867,21.66748,-0.6713867
10007,-0.0,2020-03-18 14:57:49,9.765625,-6.164551,0.2441406
10008,-0.0,2020-03-18 14:57:49,0.9765625,1.525879,-7.873535
10009,-0.0,2020-03-18 14:57:49,5.859375,-0.4882812,-3.051758
10010,-0.0,2020-03-18 14:57:49,-12.57324,23.92578,-6.103516
10011,-0.0,2020-03-18 14:57:49,-0.2441406,3.479004,-7.202148
10012,-0.0,2020-03-18 14:57:49,2.13623,13.85498,-10.19287
10013,-0.0,2020-03-18 14:57:49,-24.04785,-0.793457,-10.13184
10014,-0.0,2020-03-18 14:57:49,37.41455,-6.774902,-0.5493164
10016,-0.0,2020-03-18 14:57:49,15.93018,-3.417969,-9.887695
10017,-0.0,2020-03-18 14:57:49,-1.403809,-3.173828,-14.64844
10018,-0.0,2020-03-18 14:57:49,-0.6103516,4.638672,-6.835938
10019,-0.0,2020-03-18 14:57:49,2.624512,-11.59668,0.06103516
10020,-0.0,2020-03-18 14:57:49,4.638672,-9.521484,-2.197266
10021,-0.0,2020-03-18 14:57:49,12.75635,7.93457,-2.01416
10022,-0.0,2020-03-18 14:57:49,-9.521484,4.516602,-3.723145
10023,-0.0,2020-03-18 14:57:49,-0.6713867,21.66748,-0.6713867
10005,-0.0,2020-03-18 14:57:49,-9.521484,4.516602,-3.723145
10004,-0.0,2020-03-18 14:57:49,12.75635,7.93457,-2.01416
10003,-0.0,2020-03-18 14:57:49,4.638672,-9.521484,-2.197266
10001,-0.0,2020-03-18 14:57:49,-0.6103516,4.638672,-6.835938
10068,-0.0,2020-03-18 14:57:49,-1.403809,-3.173828,-14.64844
9984,-0.0,2020-03-18 14:57:49,-0.6103516,4.638672,-6.835938
9985,-0.0,2020-03-18 14:57:49,2.624512,-11.59668,0.06103516
9986,-0.0,2020-03-18 14:57:49,4.638672,-9.521484,-2.197266
9987,-0.0,2020-03-18 14:57:49,12.75635,7.93457,-2.01416
9988,-0.0,2020-03-18 14:57:49,-9.521484,4.516602,-3.723145
9989,-0.0,2020-03-18 14:57:49,-0.6713867,21.66748,-0.6713867
9990,-0.0,2020-03-18 14:57:49,9.765625,-6.164551,0.2441406
10024,-0.0,2020-03-18 14:57:49,9.765625,-6.164551,0.2441406
9991,-0.0,2020-03-18 14:57:49,0.9765625,1.525879,-7.873535
9993,-0.0,2020-03-18 14:57:49,-12.57324,23.92578,-6.103516
9994,-0.0,2020-03-18 14:57:49,-0.2441406,3.479004,-7.202148
9995,-0.0,2020-03-18 14:57:49,2.13623,13.85498,-10.19287
9996,-0.0,2020-03-18 14:57:49,-24.04785,-0.793457,-10.13184
9997,-0.0,2020-03-18 14:57:49,37.41455,-6.774902,-0.5493164
9998,-0.0,2020-03-18 14:57:49,7.446289,-45.34912,-10.62012
9999,-0.0,2020-03-18 14:57:49,15.93018,-3.417969,-9.887695
10000,-0.0,2020-03-18 14:57:49,-1.403809,-3.173828,-14.64844
9992,-0.0,2020-03-18 14:57:49,5.859375,-0.4882812,-3.051758
10025,-0.0,2020-03-18 14:57:49,0.9765625,1.525879,-7.873535
10002,-0.0,2020-03-18 14:57:49,2.624512,-11.59668,0.06103516
10027,-0.0,2020-03-18 14:57:49,-12.57324,23.92578,-6.103516
10050,-0.0,2020-03-18 14:57:49,15.93018,-3.417969,-9.887695
10051,-0.0,2020-03-18 14:57:49,-1.403809,-3.173828,-14.64844
10052,-0.0,2020-03-18 14:57:49,-0.6103516,4.638672,-6.835938
10053,-0.0,2020-03-18 14:57:49,2.624512,-11.59668,0.06103516
10054,-0.0,2020-03-18 14:57:49,4.638672,-9.521484,-2.197266
10055,-0.0,2020-03-18 14:57:49,12.75635,7.93457,-2.01416
10056,-0.0,2020-03-18 14:57:49,-9.521484,4.516602,-3.723145
10058,-0.0,2020-03-18 14:57:49,9.765625,-6.164551,0.2441406
10059,-0.0,2020-03-18 14:57:49,0.9765625,1.525879,-7.873535
10060,-0.0,2020-03-18 14:57:49,5.859375,-0.4882812,-3.051758
10061,-0.0,2020-03-18 14:57:49,-12.57324,23.92578,-6.103516
10062,-0.0,2020-03-18 14:57:49,-0.2441406,3.479004,-7.202148
10063,-0.0,2020-03-18 14:57:49,2.13623,13.85498,-10.19287
10064,-0.0,2020-03-18 14:57:49,-24.04785,-0.793457,-10.13184
10065,-0.0,2020-03-18 14:57:49,37.41455,-6.774902,-0.5493164
10066,-0.0,2020-03-18 14:57:49,7.446289,-45.34912,-10.62012
10026,-0.0,2020-03-18 14:57:49,5.859375,-0.4882812,-3.051758
10049,-0.0,2020-03-18 14:57:49,7.446289,-45.34912,-10.62012
10048,-0.0,2020-03-18 14:57:49,37.41455,-6.774902,-0.5493164
10057,-0.0,2020-03-18 14:57:49,-0.6713867,21.66748,-0.6713867
10034,-0.0,2020-03-18 14:57:49,-1.403809,-3.173828,-14.64844
10047,-0.0,2020-03-18 14:57:49,-24.04785,-0.793457,-10.13184
10029,-0.0,2020-03-18 14:57:49,2.13623,13.85498,-10.19287
10030,-0.0,2020-03-18 14:57:49,-24.04785,-0.793457,-10.13184
10031,-0.0,2020-03-18 14:57:49,37.41455,-6.774902,-0.5493164
10032,-0.0,2020-03-18 14:57:49,7.446289,-45.34912,-10.62012
10033,-0.0,2020-03-18 14:57:49,15.93018,-3.417969,-9.887695
10035,-0.0,2020-03-18 14:57:49,-0.6103516,4.638672,-6.835938
10036,-0.0,2020-03-18 14:57:49,2.624512,-11.59668,0.06103516
10028,-0.0,2020-03-18 14:57:49,-0.2441406,3.479004,-7.202148
10037,-0.0,2020-03-18 14:57:49,4.638672,-9.521484,-2.197266
10038,-0.0,2020-03-18 14:57:49,12.75635,7.93457,-2.01416
10039,-0.0,2020-03-18 14:57:49,-9.521484,4.516602,-3.723145
10040,-0.0,2020-03-18 14:57:49,-0.6713867,21.66748,-0.6713867
10041,-0.0,2020-03-18 14:57:49,9.765625,-6.164551,0.2441406
10042,-0.0,2020-03-18 14:57:49,0.9765625,1.525879,-7.873535
10043,-0.0,2020-03-18 14:57:49,5.859375,-0.4882812,-3.051758
10044,-0.0,2020-03-18 14:57:49,-12.57324,23.92578,-6.103516
10045,-0.0,2020-03-18 14:57:49,-0.2441406,3.479004,-7.202148
10046,-0.0,2020-03-18 14:57:49,2.13623,13.85498,-10.19287
10280,-0.2489065,2020-03-18 14:57:50,11.96289,5.79834,-19.104
10279,-0.2489065,2020-03-18 14:57:50,2.01416,6.469727,-10.37598
10281,-0.2489065,2020-03-18 14:57:50,6.286621,2.441406,-18.31055
10278,-0.2489065,2020-03-18 14:57:50,1.831055,1.159668,-9.460449
10294,-0.2459059,2020-03-18 14:57:50,0.0,1.708984,2.563477
10276,-0.2489065,2020-03-18 14:57:50,0.1831055,-2.258301,-0.9765625
10282,-0.2489065,2020-03-18 14:57:50,-0.5493164,23.62061,-29.78516
10275,-0.2489065,2020-03-18 14:57:50,0.0,1.708984,2.563477
10277,-0.2489065,2020-03-18 14:57:50,-1.525879,1.159668,-0.1220703
10283,-0.2489065,2020-03-18 14:57:50,4.150391,-24.4751,-28.44238
10293,-0.2459059,2020-03-18 14:57:50,0.3662109,1.708984,3.356934
10285,-0.2489065,2020-03-18 14:57:50,-6.896973,14.83154,-36.8042
10286,-0.2489065,2020-03-18 14:57:50,-0.9765625,-11.96289,-45.04395
10287,-0.2459059,2020-03-18 14:57:50,-11.16943,0.9155273,1.464844
10288,-0.2459059,2020-03-18 14:57:50,-0.4272461,1.525879,4.699707
10289,-0.2459059,2020-03-18 14:57:50,-5.859375,2.929688,5.371094
10290,-0.2459059,2020-03-18 14:57:50,2.258301,-1.159668,3.78418
10291,-0.2459059,2020-03-18 14:57:50,1.342773,0.9155273,3.234863
10292,-0.2459059,2020-03-18 14:57:50,-0.9765625,0.4272461,2.685547
10274,-0.2489065,2020-03-18 14:57:50,0.3662109,1.708984,3.356934
10284,-0.2489065,2020-03-18 14:57:50,6.652832,-12.69531,-36.37695
10273,-0.2489065,2020-03-18 14:57:50,-0.9765625,0.4272461,2.685547
10253,-0.2459059,2020-03-18 14:57:50,1.342773,0.9155273,3.234863
10271,-0.2489065,2020-03-18 14:57:50,2.258301,-1.159668,3.78418
10295,-0.2459059,2020-03-18 14:57:50,0.1831055,-2.258301,-0.9765625
10251,-0.2459059,2020-03-18 14:57:50,-5.859375,2.929688,5.371094
10252,-0.2459059,2020-03-18 14:57:50,2.258301,-1.159668,3.78418
10254,-0.2459059,2020-03-18 14:57:50,-0.9765625,0.4272461,2.685547
10255,-0.2459059,2020-03-18 14:57:50,0.3662109,1.708984,3.356934
10256,-0.2459059,2020-03-18 14:57:50,0.0,1.708984,2.563477
10257,-0.2459059,2020-03-18 14:57:50,0.1831055,-2.258301,-0.9765625
10258,-0.2459059,2020-03-18 14:57:50,-1.525879,1.159668,-0.1220703
10259,-0.2459059,2020-03-18 14:57:50,1.831055,1.159668,-9.460449
10272,-0.2489065,2020-03-18 14:57:50,1.342773,0.9155273,3.234863
10260,-0.2459059,2020-03-18 14:57:50,2.01416,6.469727,-10.37598
10262,-0.2459059,2020-03-18 14:57:50,6.286621,2.441406,-18.31055
10263,-0.2459059,2020-03-18 14:57:50,-0.5493164,23.62061,-29.78516
10264,-0.2459059,2020-03-18 14:57:50,4.150391,-24.4751,-28.44238
10265,-0.2459059,2020-03-18 14:57:50,6.652832,-12.69531,-36.37695
10266,-0.2459059,2020-03-18 14:57:50,-6.896973,14.83154,-36.8042
10267,-0.2459059,2020-03-18 14:57:50,-0.9765625,-11.96289,-45.04395
10268,-0.2489065,2020-03-18 14:57:50,-11.16943,0.9155273,1.464844
10269,-0.2489065,2020-03-18 14:57:50,-0.4272461,1.525879,4.699707
10270,-0.2489065,2020-03-18 14:57:50,-5.859375,2.929688,5.371094
10261,-0.2459059,2020-03-18 14:57:50,11.96289,5.79834,-19.104
10296,-0.2459059,2020-03-18 14:57:50,-1.525879,1.159668,-0.1220703
10337,-0.2459059,2020-03-18 14:57:50,11.96289,5.79834,-19.104
10298,-0.2459059,2020-03-18 14:57:50,2.01416,6.469727,-10.37598
10324,-0.2459059,2020-03-18 14:57:50,-0.9765625,-11.96289,-45.04395
10325,-0.2459059,2020-03-18 14:57:50,-11.16943,0.9155273,1.464844
10326,-0.2459059,2020-03-18 14:57:50,-0.4272461,1.525879,4.699707
10327,-0.2459059,2020-03-18 14:57:50,-5.859375,2.929688,5.371094
10328,-0.2459059,2020-03-18 14:57:50,2.258301,-1.159668,3.78418
10329,-0.2459059,2020-03-18 14:57:50,1.342773,0.9155273,3.234863
10330,-0.2459059,2020-03-18 14:57:50,-0.9765625,0.4272461,2.685547
10331,-0.2459059,2020-03-18 14:57:50,0.3662109,1.708984,3.356934
10332,-0.2459059,2020-03-18 14:57:50,0.0,1.708984,2.563477
10323,-0.2459059,2020-03-18 14:57:50,-6.896973,14.83154,-36.8042
10333,-0.2459059,2020-03-18 14:57:50,0.1831055,-2.258301,-0.9765625
10335,-0.2459059,2020-03-18 14:57:50,1.831055,1.159668,-9.460449
10336,-0.2459059,2020-03-18 14:57:50,2.01416,6.469727,-10.37598
10250,-0.2459059,2020-03-18 14:57:50,-0.4272461,1.525879,4.699707
10338,-0.2459059,2020-03-18 14:57:50,6.286621,2.441406,-18.31055
10339,-0.2459059,2020-03-18 14:57:50,-0.5493164,23.62061,-29.78516
10340,-0.2459059,2020-03-18 14:57:50,4.150391,-24.4751,-28.44238
10341,-0.2459059,2020-03-18 14:57:50,6.652832,-12.69531,-36.37695
10342,-0.2459059,2020-03-18 14:57:50,-6.896973,14.83154,-36.8042
10343,-0.2459059,2020-03-18 14:57:50,-0.9765625,-11.96289,-45.04395
10334,-0.2459059,2020-03-18 14:57:50,-1.525879,1.159668,-0.1220703
10322,-0.2459059,2020-03-18 14:57:50,6.652832,-12.69531,-36.37695
10321,-0.2459059,2020-03-18 14:57:50,4.150391,-24.4751,-28.44238
10320,-0.2459059,2020-03-18 14:57:50,-0.5493164,23.62061,-29.78516
10299,-0.2459059,2020-03-18 14:57:50,11.96289,5.79834,-19.104
10300,-0.2459059,2020-03-18 14:57:50,6.286621,2.441406,-18.31055
10301,-0.2459059,2020-03-18 14:57:50,-0.5493164,23.62061,-29.78516
10302,-0.2459059,2020-03-18 14:57:50,4.150391,-24.4751,-28.44238
10303,-0.2459059,2020-03-18 14:57:50,6.652832,-12.69531,-36.37695
10304,-0.2459059,2020-03-18 14:57:50,-6.896973,14.83154,-36.8042
10305,-0.2459059,2020-03-18 14:57:50,-0.9765625,-11.96289,-45.04395
10306,-0.2459059,2020-03-18 14:57:50,-11.16943,0.9155273,1.464844
10307,-0.2459059,2020-03-18 14:57:50,-0.4272461,1.525879,4.699707
10308,-0.2459059,2020-03-18 14:57:50,-5.859375,2.929688,5.371094
10309,-0.2459059,2020-03-18 14:57:50,2.258301,-1.159668,3.78418
10310,-0.2459059,2020-03-18 14:57:50,1.342773,0.9155273,3.234863
10311,-0.2459059,2020-03-18 14:57:50,-0.9765625,0.4272461,2.685547
10312,-0.2459059,2020-03-18 14:57:50,0.3662109,1.708984,3.356934
10313,-0.2459059,2020-03-18 14:57:50,0.0,1.708984,2.563477
10314,-0.2459059,2020-03-18 14:57:50,0.1831055,-2.258301,-0.9765625
10315,-0.2459059,2020-03-18 14:57:50,-1.525879,1.159668,-0.1220703
10316,-0.2459059,2020-03-18 14:57:50,1.831055,1.159668,-9.460449
10317,-0.2459059,2020-03-18 14:57:50,2.01416,6.469727,-10.37598
10318,-0.2459059,2020-03-18 14:57:50,11.96289,5.79834,-19.104
10319,-0.2459059,2020-03-18 14:57:50,6.286621,2.441406,-18.31055
10297,-0.2459059,2020-03-18 14:57:50,1.831055,1.159668,-9.460449
10249,-0.2459059,2020-03-18 14:57:50,-11.16943,0.9155273,1.464844
10246,-0.2489065,2020-03-18 14:57:50,6.652832,-12.69531,-36.37695
10247,-0.2489065,2020-03-18 14:57:50,-6.896973,14.83154,-36.8042
10178,-0.2279112,2020-03-18 14:57:50,-0.9765625,0.4272461,2.685547
10179,-0.2279112,2020-03-18 14:57:50,0.3662109,1.708984,3.356934
10180,-0.2279112,2020-03-18 14:57:50,0.0,1.708984,2.563477
10181,-0.2279112,2020-03-18 14:57:50,0.1831055,-2.258301,-0.9765625
10182,-0.2279112,2020-03-18 14:57:50,-1.525879,1.159668,-0.1220703
10183,-0.2279112,2020-03-18 14:57:50,1.831055,1.159668,-9.460449
10184,-0.2279112,2020-03-18 14:57:50,2.01416,6.469727,-10.37598
10185,-0.2279112,2020-03-18 14:57:50,11.96289,5.79834,-19.104
10186,-0.2279112,2020-03-18 14:57:50,6.286621,2.441406,-18.31055
10177,-0.2279112,2020-03-18 14:57:50,1.342773,0.9155273,3.234863
10187,-0.2279112,2020-03-18 14:57:50,-0.5493164,23.62061,-29.78516
10189,-0.2279112,2020-03-18 14:57:50,6.652832,-12.69531,-36.37695
10190,-0.2279112,2020-03-18 14:57:50,-6.896973,14.83154,-36.8042
10191,-0.2279112,2020-03-18 14:57:50,-0.9765625,-11.96289,-45.04395
10192,-0.2489065,2020-03-18 14:57:50,-11.16943,0.9155273,1.464844
10193,-0.2489065,2020-03-18 14:57:50,-0.4272461,1.525879,4.699707
10194,-0.2489065,2020-03-18 14:57:50,-5.859375,2.929688,5.371094
10195,-0.2489065,2020-03-18 14:57:50,2.258301,-1.159668,3.78418
10196,-0.2489065,2020-03-18 14:57:50,1.342773,0.9155273,3.234863
10197,-0.2489065,2020-03-18 14:57:50,-0.9765625,0.4272461,2.685547
10188,-0.2279112,2020-03-18 14:57:50,4.150391,-24.4751,-28.44238
10198,-0.2489065,2020-03-18 14:57:50,0.3662109,1.708984,3.356934
10176,-0.2279112,2020-03-18 14:57:50,2.258301,-1.159668,3.78418
10174,-0.2279112,2020-03-18 14:57:50,-0.4272461,1.525879,4.699707
10154,-0.1799285,2020-03-18 14:57:50,-11.16943,0.9155273,1.464844
10155,-0.1799285,2020-03-18 14:57:50,-0.4272461,1.525879,4.699707
10156,-0.1799285,2020-03-18 14:57:50,-5.859375,2.929688,5.371094
10157,-0.1799285,2020-03-18 14:57:50,2.258301,-1.159668,3.78418
10158,-0.1799285,2020-03-18 14:57:50,1.342773,0.9155273,3.234863
10159,-0.1799285,2020-03-18 14:57:50,-0.9765625,0.4272461,2.685547
10248,-0.2489065,2020-03-18 14:57:50,-0.9765625,-11.96289,-45.04395
10161,-0.1799285,2020-03-18 14:57:50,0.0,1.708984,2.563477
10162,-0.1799285,2020-03-18 14:57:50,0.1831055,-2.258301,-0.9765625
10175,-0.2279112,2020-03-18 14:57:50,-5.859375,2.929688,5.371094
10163,-0.1799285,2020-03-18 14:57:50,-1.525879,1.159668,-0.1220703
10165,-0.1799285,2020-03-18 14:57:50,2.01416,6.469727,-10.37598
10166,-0.1799285,2020-03-18 14:57:50,11.96289,5.79834,-19.104
10167,-0.1799285,2020-03-18 14:57:50,6.286621,2.441406,-18.31055
10168,-0.1799285,2020-03-18 14:57:50,-0.5493164,23.62061,-29.78516
10169,-0.1799285,2020-03-18 14:57:50,4.150391,-24.4751,-28.44238
10170,-0.1799285,2020-03-18 14:57:50,6.652832,-12.69531,-36.37695
10171,-0.1799285,2020-03-18 14:57:50,-6.896973,14.83154,-36.8042
10172,-0.1799285,2020-03-18 14:57:50,-0.9765625,-11.96289,-45.04395
10173,-0.2279112,2020-03-18 14:57:50,-11.16943,0.9155273,1.464844
10164,-0.1799285,2020-03-18 14:57:50,1.831055,1.159668,-9.460449
10199,-0.2489065,2020-03-18 14:57:50,0.0,1.708984,2.563477
10160,-0.1799285,2020-03-18 14:57:50,0.3662109,1.708984,3.356934
10201,-0.2489065,2020-03-18 14:57:50,-1.525879,1.159668,-0.1220703
10226,-0.2489065,2020-03-18 14:57:50,4.150391,-24.4751,-28.44238
10227,-0.2489065,2020-03-18 14:57:50,6.652832,-12.69531,-36.37695
10228,-0.2489065,2020-03-18 14:57:50,-6.896973,14.83154,-36.8042
10229,-0.2489065,2020-03-18 14:57:50,-0.9765625,-11.96289,-45.04395
10230,-0.2489065,2020-03-18 14:57:50,-11.16943,0.9155273,1.464844
10231,-0.2489065,2020-03-18 14:57:50,-0.4272461,1.525879,4.699707
10232,-0.2489065,2020-03-18 14:57:50,-5.859375,2.929688,5.371094
10233,-0.2489065,2020-03-18 14:57:50,2.258301,-1.159668,3.78418
10234,-0.2489065,2020-03-18 14:57:50,1.342773,0.9155273,3.234863
10225,-0.2489065,2020-03-18 14:57:50,-0.5493164,23.62061,-29.78516
10235,-0.2489065,2020-03-18 14:57:50,-0.9765625,0.4272461,2.685547
10237,-0.2489065,2020-03-18 14:57:50,0.0,1.708984,2.563477
10238,-0.2489065,2020-03-18 14:57:50,0.1831055,-2.258301,-0.9765625
10239,-0.2489065,2020-03-18 14:57:50,-1.525879,1.159668,-0.1220703
10240,-0.2489065,2020-03-18 14:57:50,1.831055,1.159668,-9.460449
10241,-0.2489065,2020-03-18 14:57:50,2.01416,6.469727,-10.37598
10242,-0.2489065,2020-03-18 14:57:50,11.96289,5.79834,-19.104
10244,-0.2489065,2020-03-18 14:57:50,-0.5493164,23.62061,-29.78516
10245,-0.2489065,2020-03-18 14:57:50,4.150391,-24.4751,-28.44238
10200,-0.2489065,2020-03-18 14:57:50,0.1831055,-2.258301,-0.9765625
10236,-0.2489065,2020-03-18 14:57:50,0.3662109,1.708984,3.356934
10224,-0.2489065,2020-03-18 14:57:50,6.286621,2.441406,-18.31055
10243,-0.2489065,2020-03-18 14:57:50,6.286621,2.441406,-18.31055
10222,-0.2489065,2020-03-18 14:57:50,2.01416,6.469727,-10.37598
10223,-0.2489065,2020-03-18 14:57:50,11.96289,5.79834,-19.104
10203,-0.2489065,2020-03-18 14:57:50,2.01416,6.469727,-10.37598
10202,-0.2489065,2020-03-18 14:57:50,1.831055,1.159668,-9.460449
10205,-0.2489065,2020-03-18 14:57:50,6.286621,2.441406,-18.31055
10206,-0.2489065,2020-03-18 14:57:50,-0.5493164,23.62061,-29.78516
10207,-0.2489065,2020-03-18 14:57:50,4.150391,-24.4751,-28.44238
10208,-0.2489065,2020-03-18 14:57:50,6.652832,-12.69531,-36.37695
10209,-0.2489065,2020-03-18 14:57:50,-6.896973,14.83154,-36.8042
10210,-0.2489065,2020-03-18 14:57:50,-0.9765625,-11.96289,-45.04395
10211,-0.2489065,2020-03-18 14:57:50,-11.16943,0.9155273,1.464844
10204,-0.2489065,2020-03-18 14:57:50,11.96289,5.79834,-19.104
10213,-0.2489065,2020-03-18 14:57:50,-5.859375,2.929688,5.371094
10212,-0.2489065,2020-03-18 14:57:50,-0.4272461,1.525879,4.699707
10219,-0.2489065,2020-03-18 14:57:50,0.1831055,-2.258301,-0.9765625
10218,-0.2489065,2020-03-18 14:57:50,0.0,1.708984,2.563477
10220,-0.2489065,2020-03-18 14:57:50,-1.525879,1.159668,-0.1220703
10216,-0.2489065,2020-03-18 14:57:50,-0.9765625,0.4272461,2.685547
10215,-0.2489065,2020-03-18 14:57:50,1.342773,0.9155273,3.234863
10214,-0.2489065,2020-03-18 14:57:50,2.258301,-1.159668,3.78418
10217,-0.2489065,2020-03-18 14:57:50,0.3662109,1.708984,3.356934
10221,-0.2489065,2020-03-18 14:57:50,1.831055,1.159668,-9.460449
10446,-0.0,2020-03-18 14:57:51,14.09912,27.40479,18.55469
10452,-0.0,2020-03-18 14:57:51,-4.577637,3.601074,2.746582
